time,kinetic_energy,mean_speed,rms_speed,vx2_mean,vy2_mean,temperature,pressure_ideal,pressure_real,vx0,vy0,vx_0,vy_0,vx_1,vy_1,vx_2,vy_2,vx_3,vy_3,vx_4,vy_4,vx_5,vy_5,vx_6,vy_6,vx_7,vy_7,vx_8,vy_8,vx_9,vy_9,vx_10,vy_10,vx_11,vy_11,vx_12,vy_12,vx_13,vy_13,vx_14,vy_14,vx_15,vy_15,vx_16,vy_16,vx_17,vy_17,vx_18,vy_18,vx_19,vy_19,vx_20,vy_20,vx_21,vy_21,vx_22,vy_22,vx_23,vy_23,vx_24,vy_24,vx_25,vy_25,vx_26,vy_26,vx_27,vy_27,vx_28,vy_28,vx_29,vy_29,vx_30,vy_30,vx_31,vy_31,vx_32,vy_32,vx_33,vy_33,vx_34,vy_34,vx_35,vy_35,vx_36,vy_36,vx_37,vy_37,vx_38,vy_38,vx_39,vy_39,vx_40,vy_40,vx_41,vy_41,vx_42,vy_42,vx_43,vy_43,vx_44,vy_44,vx_45,vy_45,vx_46,vy_46,vx_47,vy_47,vx_48,vy_48,vx_49,vy_49,vx_50,vy_50,vx_51,vy_51,vx_52,vy_52,vx_53,vy_53,vx_54,vy_54,vx_55,vy_55,vx_56,vy_56,vx_57,vy_57,vx_58,vy_58,vx_59,vy_59,vx_60,vy_60,vx_61,vy_61,vx_62,vy_62,vx_63,vy_63,vx_64,vy_64,vx_65,vy_65,vx_66,vy_66,vx_67,vy_67,vx_68,vy_68,vx_69,vy_69,vx_70,vy_70,vx_71,vy_71,vx_72,vy_72,vx_73,vy_73,vx_74,vy_74,vx_75,vy_75,vx_76,vy_76,vx_77,vy_77,vx_78,vy_78,vx_79,vy_79,vx_80,vy_80,vx_81,vy_81,vx_82,vy_82,vx_83,vy_83,vx_84,vy_84,vx_85,vy_85,vx_86,vy_86,vx_87,vy_87,vx_88,vy_88,vx_89,vy_89,vx_90,vy_90,vx_91,vy_91,vx_92,vy_92,vx_93,vy_93,vx_94,vy_94,vx_95,vy_95,vx_96,vy_96,vx_97,vy_97,vx_98,vy_98,vx_99,vy_99
3.2,1e+06,4.27285,14.1421,105.995,94.0049,100,44.1942,3.30297,0.83144,0.266881,0.83144,0.266881,0.772244,1.67734,4.89847,3.32836,-0.72452,0.325142,-0.669085,0.993371,1.87364,0.0110267,0.589871,0.433569,0.200952,-0.111604,0.198217,-0.0358835,0.61543,0.249066,-0.367879,0.967388,-1.0154,0.455272,-0.0793258,-0.352133,-0.333208,0.287533,0.485546,-0.842167,0.903468,-0.420951,0.261711,0.346384,1.74388,0.677037,9.10558,6.44474,0.09763,-0.510596,-0.0700785,0.254691,-0.468558,-0.677734,-0.720016,0.847647,-0.0903336,0.0503035,-0.466899,-0.259786,0.665527,-0.12756,12.7746,66.6759,4.06904,3.63614,-0.517325,0.430336,-0.0147723,-0.374605,0.405735,0.0160234,0.517976,0.798333,1.43643,0.244265,0.116126,-0.145018,-0.184976,0.720505,0.926373,0.0426114,0.382682,-1.34013,65.5736,6.91578,0.380781,0.452446,-0.115293,0.617212,0.197224,-0.188155,0.512798,0.334518,-0.801999,-0.84764,0.608544,0.801607,20.165,35.8749,-0.0633371,-0.0779535,0.485622,0.532493,0.633238,0.00996699,-1.24071,0.491545,0.026191,0.310402,0.179682,0.345961,-0.470503,0.00403086,0.310155,0.550754,0.691174,-0.428818,0.22604,-0.0489318,0.882751,1.10169,-0.102976,0.399068,-0.456927,0.411981,-0.312343,0.83789,0.1568,0.0949857,5.27655,2.45115,1.13725,-0.750925,-0.6626,0.419206,-0.204446,-0.597704,57.7648,43.3563,0.298537,0.0851129,-0.789976,5.77051,-0.0541335,0.381984,2.18326,-0.70206,-1.12511,1.22539,1.09773,-0.0589678,1.79282,-0.0684017,0.272929,0.670863,-0.879967,-0.274865,28.4332,9.6579,0.0976346,-0.00776958,0.96949,0.767931,-0.0668647,0.280595,0.041962,0.057692,-0.932138,0.733989,0.193285,-1.02148,0.0103028,0.455045,0.773318,-0.500379,-1.03224,1.43546,-0.811811,0.338977,0.737223,0.0219591,-0.182042,1.7801,0.191338,-0.0532912,0.37717,0.762729,0.612367,-0.356893,0.973164,-0.397858,2.76275,-1.77165,2.02895,-1.00392,0.0211781,-0.656138,0.142991,0.586943,1.06388,0.493544,0.863569,0.240982,-0.418865,0.777885,-0.273857,0.146593,-0.417496,0.269504
3.3,1e+06,4.22139,14.1421,104.827,95.1729,100,44.1942,3.74689,0.282619,0.584617,0.282619,0.584617,0.487867,1.05351,21.123,17.127,0.649596,-0.564412,-0.478584,0.774234,1.15571,-0.726145,0.806269,0.171817,0.278219,0.559259,0.100541,-0.42618,-0.71547,0.0441731,0.0531244,-0.111546,-0.80682,0.982139,0.97116,-0.466453,0.110687,0.0280012,16.4923,44.3126,0.361025,-1.00887,10.2339,24.1517,22.8696,12.2904,2.16403,1.32421,0.793691,-0.952795,0.526344,-0.0608566,-0.85841,0.418762,-1.13364,0.613807,0.144987,-0.341861,0.600399,-0.143098,0.966293,-0.227044,0.219483,-0.528945,25.0667,20.8739,-0.234742,0.318329,0.199671,0.432322,0.81276,-0.0517622,1.14642,0.69693,6.7779,6.60543,0.278858,0.618994,-0.0235885,0.612626,-0.259067,0.919538,-0.127444,0.591041,0.84508,0.597599,-0.572812,-0.239542,-0.463019,0.101892,0.605629,-0.267226,0.640978,-0.135548,0.656405,0.143333,2.76616,2.75231,1.10295,1.45,0.928914,-0.477066,4.19522,3.44857,0.25948,0.294978,-0.767414,0.630637,0.644022,-0.0988943,-15.7788,48.9256,-0.603814,-0.330803,0.505089,0.207819,0.392642,1.10611,0.0617453,-0.897525,0.645847,-0.127264,-0.658334,0.796762,0.387479,0.728655,-0.244469,-0.0573407,0.836212,-0.0685714,-1.37314,0.897002,0.290098,0.0991153,-0.888956,0.816801,0.440816,0.0964067,6.92228,7.86307,0.688679,0.6672,0.49697,-0.40257,-0.393863,0.30226,1.02787,-0.149646,-0.416613,0.677491,0.359483,0.130835,82.8033,43.4913,0.676854,0.595381,-0.145895,0.0559327,11.408,3.9403,0.377293,0.112966,-0.0388985,0.368706,-0.957572,0.907201,-0.131927,0.813141,-0.712738,0.254343,0.0459839,-0.913201,-0.247989,0.186018,0.152267,-0.26885,-0.780774,0.314383,0.118753,0.399095,-0.460635,-0.766727,0.268395,0.210943,4.94703,1.02711,0.286122,0.0244846,0.271227,-0.646075,0.811841,-0.210089,0.398916,0.258282,0.554356,-0.371887,0.233674,-0.948721,0.513306,0.461057,2.53838,-0.310024,0.596274,0.0483153,-0.124047,0.762567,0.434404,0.160271,-1.56656,0.668128
3.4,1e+06,4.27536,14.1421,105.719,94.2812,100,44.1942,3.17076,0.533029,-0.04285,0.533029,-0.04285,0.701594,0.280041,2.95481,7.49824,0.094298,0.241134,-1.27034,0.663304,0.608592,0.0290208,0.296064,0.38235,1.46616,1.01495,-0.0219357,0.269896,1.24243,0.506723,0.812513,0.211267,-0.981867,1.77375,-0.287381,-0.365203,0.0517307,0.0322601,8.92889,15.6677,0.514599,-0.453569,23.356,13.1242,14.3602,14.0107,18.5541,3.27785,-0.306482,0.501852,0.156648,0.0382849,-0.778635,0.290905,-0.303169,0.314927,0.365285,-1.21092,1.03427,-0.201284,0.588746,-0.402221,0.674604,-0.0672795,-0.328601,0.0789094,0.264287,0.526123,0.474264,0.146355,0.127626,-0.064372,1.39107,0.171177,3.83041,3.88414,-0.396702,-0.173152,-0.920218,0.285008,-0.0955796,0.420336,1.14518,-0.00414269,82.7276,48.1881,0.988395,-0.0489086,0.756979,-0.335106,0.485544,-0.0581244,-0.000254859,0.371451,13.2135,19.7131,6.3312,0.916737,1.19031,2.87417,0.0525976,-0.271565,1.27825,0.452871,1.38304,-0.348818,-1.22901,1.50537,0.309256,1.08625,0.204201,1.24232,0.40128,-0.343329,0.20842,-0.340612,1.00767,-0.0378238,0.030378,1.42854,-0.114843,0.258605,0.146753,-0.914836,-0.169503,-0.0494914,-0.267322,1.38195,0.825625,-1.53301,1.1047,0.0480715,40.1155,8.88603,0.32192,0.295258,1.01759,0.575519,3.25836,2.04711,-0.663861,-0.421519,-0.0434906,-0.041267,0.415592,-0.298178,1.14576,-0.0456424,-1.02243,0.354583,0.282678,-0.0908714,0.62977,0.438603,1.21867,-0.26637,0.315788,0.418275,10.575,1.65548,0.498995,0.300147,1.45359,1.70127,-0.133454,0.339212,0.233177,0.546559,0.0721265,0.152547,0.155008,0.0910113,0.319359,0.330295,0.0695711,0.495921,-0.556879,0.259679,-0.696994,0.350453,0.379242,0.358979,-0.675624,0.469588,35.0577,8.04929,1.3586,0.533103,1.36964,0.353077,0.429035,0.077649,0.625656,-0.0720852,0.814521,0.850172,0.252679,-0.234542,1.74772,0.435565,55.5922,40.5273,-0.251107,0.661874,-0.0876336,0.424565,0.677999,0.613426,-0.0248404,0.941083
3.5,1e+06,4.22389,14.1421,104.962,95.0384,100,44.1942,3.21496,0.554719,0.048819,0.554719,0.048819,0.44896,-0.161457,2.48923,1.06847,-0.31587,-0.645299,-1.18253,0.424503,-0.126459,-0.44262,-0.668934,0.372475,1.70197,1.3843,0.627429,0.0839787,13.137,3.84563,0.862376,0.310979,-1.65713,0.205018,0.268895,-0.297547,0.243845,0.212606,3.20022,5.18184,0.278084,-0.0509214,1.53184,-0.977479,21.528,14.8326,2.46575,-2.1876,-0.0509584,-0.180278,0.306796,-0.374605,-0.466874,0.304222,-0.170147,-0.463645,0.45696,0.605737,0.183903,0.42354,0.420295,-0.0311603,0.231403,-0.373082,1.49018,-0.784741,0.297785,0.25898,0.159069,0.216401,0.224817,-0.0997429,0.813854,3.00097,11.3517,23.1013,0.229365,0.3737,-0.932864,0.135817,-0.136585,0.651629,0.441194,0.274698,0.0652955,0.343114,0.591169,0.0460051,9.42805,20.4505,-0.284634,-0.922779,0.473143,0.502556,4.52139,5.54996,0.759159,0.208844,0.0885569,0.601474,0.382118,-0.331475,0.924161,0.293377,-0.320342,0.200091,-0.429455,0.883214,-0.0730617,0.215095,-0.486455,1.6341,-0.171601,-0.396667,-0.0836959,0.432683,0.208484,-0.520699,0.229212,-0.0688974,0.310141,-0.14327,-0.812986,0.346946,0.254318,-0.738579,-0.652404,0.864498,0.763945,0.157953,0.886516,0.418067,1.02165,1.21717,-1.15603,0.312199,-0.501603,-0.44576,26.5826,21.0382,0.64044,0.36106,0.825107,-0.0132135,-0.694978,0.517975,5.55265,3.12989,-0.0799063,0.10473,0.340909,-0.40439,0.484949,0.0615323,0.773587,0.430487,-0.157923,0.214992,26.4832,2.2082,0.872061,1.15901,0.89266,0.429354,-0.559848,0.743839,0.121232,-0.470671,-1.81086,0.141698,-0.375503,0.21675,0.310597,-0.465533,0.274967,-0.335487,-0.551808,0.975436,-0.0306276,-0.487689,0.363209,-0.715339,0.30579,0.00898818,0.353317,0.144012,0.152761,0.207988,0.762489,-0.0676129,-0.608875,-0.269966,-0.711597,0.0212758,0.738725,0.328603,0.986065,-0.269058,57.9492,21.8752,2.31264,2.7731,0.213141,0.302801,0.103132,-0.0719801,0.785482,0.559173,-0.042384,-0.720212
3.6,1e+06,4.26491,14.1421,106.54,93.4597,100,44.1942,3.24249,0.302894,0.607353,0.302894,0.607353,-0.465119,0.0598762,21.7596,51.5503,0.576674,-0.212273,-0.726477,0.140902,0.0426474,-0.307361,0.558032,0.408885,-0.0540496,0.748498,0.297823,-0.267222,11.327,7.42398,10.0163,25.0798,-0.714154,0.101451,1.17113,-1.22475,0.331067,0.0330979,12.5847,-0.866108,-0.0389143,-0.0458805,0.692151,0.256672,-0.230115,0.12421,0.803827,0.0358427,-0.261438,0.201742,-0.446787,-0.55325,0.16445,0.0648123,-0.640673,0.636698,0.308115,0.448476,-0.0321728,0.164567,0.480357,-0.0785955,0.2585,-0.0807927,0.716308,0.0424916,-0.791358,0.175875,0.466908,0.107636,0.193388,0.867669,0.833637,0.781251,16.1879,18.9721,0.687057,-0.0491649,-0.254553,0.502094,-0.0112656,-0.48404,0.661299,0.699914,0.563222,-0.949462,0.651519,0.180932,1.6294,3.403,0.84048,-0.0391279,0.545255,0.233067,0.34278,82.6891,2.62636,1.73541,0.875146,0.117563,0.319209,0.3093,4.17196,1.04783,0.539629,-0.216424,-0.706716,0.659569,0.630066,0.227262,0.186206,-0.153191,0.484841,0.0638416,0.330723,0.101692,0.352928,-0.19041,0.26314,-0.0377429,0.776679,0.899,-0.76208,-0.0271257,0.7781,0.176552,-0.931877,0.446322,0.513581,0.792757,0.666771,-0.263479,6.96156,-0.0672988,-1.16533,0.359703,0.240517,0.623689,25.302,21.0229,0.392673,0.53652,0.536552,-0.18258,0.0250507,0.334293,38.7942,35.6024,-0.188519,0.448691,0.644569,-0.334097,0.191589,0.321317,0.0441405,-0.781419,0.175001,-0.143684,3.53424,2.24942,1.08817,-0.377321,0.821417,1.41633,-0.978906,0.054348,0.832608,-0.393309,-0.84064,0.236873,7.97006,4.25187,0.707963,-0.318143,0.0791572,0.0182681,-0.782617,-0.0976912,-0.00671598,0.66375,-0.212379,0.688531,0.449533,0.0972638,-0.39877,0.237641,0.441754,0.70358,0.513826,-0.32822,1.09808,0.606727,-0.491999,0.205868,1.04834,-0.16908,0.561497,-0.576085,0.176711,0.656329,0.783987,0.256549,-0.711964,0.793287,-0.373927,-0.0611253,0.780459,0.182756,-0.681332,0.329245
3.7,1e+06,4.23203,14.1421,107.61,92.3904,100,44.1942,2.83133,0.287304,-0.0528927,0.287304,-0.0528927,0.397906,0.516264,2.01723,3.861,0.283212,-0.934202,0.0562869,0.283771,0.0696208,0.0492835,-0.372716,0.0565769,0.0706894,-0.0633954,0.180577,0.469192,1.07145,0.0461906,0.254868,0.916928,-0.861803,0.497214,-0.326947,-1.305,0.121376,-0.258589,6.81445,14.1524,0.727756,-0.637393,0.518847,-0.431166,0.235944,-0.323272,3.71064,5.59875,1.50139,34.8318,-0.621166,-0.494635,-1.34595,0.364782,-0.636565,0.429815,0.209319,0.41274,-0.404093,-0.226031,0.488389,-0.726449,0.22106,-0.0408675,-0.229779,0.0830317,-0.455342,0.236279,0.287345,-0.88327,0.349821,0.430466,-1.71778,18.6291,8.22035,15.9596,0.921033,0.800102,-0.709176,0.751504,-0.380206,0.000728386,0.481678,0.661071,69.4058,17.8047,0.146108,0.884213,-0.977501,0.32116,0.111635,-0.872798,0.424434,0.153425,3.02836,77.3185,85.3835,8.39108,0.379346,-0.225243,1.07702,-0.355969,6.25998,-3.60155,0.0229164,-0.196325,-0.134547,0.536562,0.60283,0.120958,0.251761,0.431181,0.0741458,-0.127324,0.371727,-0.281281,0.690825,-0.221611,0.391561,-0.194123,0.501706,0.631183,-0.480953,0.801813,0.349046,-0.820241,-0.265271,0.653342,0.633491,-0.0179379,0.0264406,-0.380916,53.9791,14.7239,-0.57717,1.19641,0.920547,-0.361162,3.25745,1.68039,0.230663,-0.162118,0.0778519,-0.948622,-0.191619,-1.17551,7.09994,0.995896,-0.478216,0.126352,0.217838,0.51015,0.525094,1.02272,0.492092,-0.173099,0.103337,0.190806,45.0363,16.1764,0.091842,0.0153939,0.629035,0.598591,-0.511145,0.255994,-0.277231,0.822904,-0.0121372,-0.210308,1.09637,-0.510639,-0.0150223,0.464675,0.236834,-0.409097,-0.503137,0.827306,0.0507784,0.182887,-0.6539,0.204077,-0.260403,-0.356163,-0.302331,-0.450018,-0.402002,0.953288,0.291553,-0.0788297,10.8014,3.0148,0.478407,-0.0361622,0.585007,0.296527,27.0879,-1.36533,0.266893,0.494493,0.611604,0.331248,-0.458073,0.121326,0.19166,-0.236262,-0.114146,0.315795,-0.197547,0.134587
3.8,1e+06,4.29604,14.1421,105.819,94.1805,100,44.1942,2.76442,0.282243,0.0237259,0.282243,0.0237259,0.548898,0.121031,33.5247,32.8549,0.447832,-0.379753,0.0566503,-0.154346,1.31301,-0.0778059,0.472183,0.479811,-19.409,31.495,-0.0639471,0.0651199,37.5618,29.8534,-2.42363,5.07812,-1.1868,0.627352,0.251146,-0.0417736,-0.0588982,0.656959,25.2315,17.0137,0.702547,0.373334,0.0455849,0.897343,1.05276,0.581788,50.798,22.6014,0.289936,9.06306,-0.131144,0.57519,-0.524965,0.0533838,-1.07173,0.334305,0.73979,-0.613075,-0.326103,-0.819609,0.386037,0.0239161,-0.606858,-0.0858285,0.358053,0.36173,-0.0325593,-0.25089,0.0401549,-0.575581,0.795215,0.407105,2.65915,2.23078,34.964,53.1709,0.609425,-0.263082,-0.91639,0.577107,-0.667785,1.12579,0.14133,0.345063,0.128228,1.48367,0.112505,0.160015,1.38433,-0.403322,0.079822,-0.35816,0.542823,0.213761,-0.125437,12.4371,76.0586,42.1954,-0.067868,-0.164556,0.961772,0.0369728,1.56717,1.10651,0.904561,-0.699754,-0.930784,0.332116,-0.336406,0.0299327,0.410351,1.23577,-0.211082,0.690241,0.499375,-0.552618,0.670093,0.235415,0.547093,-0.624931,0.541362,0.410855,-0.622632,0.93867,9.27365,1.57252,-1.08422,0.329279,0.764896,0.00522365,0.463525,0.244591,8.85336,-0.0932322,-0.0247935,-0.656188,1.03138,-0.497389,3.03347,0.965969,0.0283071,0.649429,0.0727994,0.199042,-0.626455,-0.12094,3.39234,4.35906,-0.243765,0.89672,0.524862,0.2353,0.851696,-0.128993,1.05686,0.541595,0.0565419,-0.801037,28.7521,7.01958,1.08407,-0.317873,1.24538,-0.159552,-0.642761,0.069298,-0.367035,-0.704067,0.379645,-0.142679,1.54945,5.71343,0.239178,-0.265944,0.0554765,0.617486,-1.29818,-0.736064,-0.883061,0.780309,0.479779,0.405161,-0.549792,0.332208,12.7948,-3.31604,0.0811556,-0.547311,0.330213,-0.116608,0.916662,0.872071,0.82437,0.0260551,0.620619,0.415032,3.74669,0.186643,1.00132,0.609428,1.90942,-0.505209,-0.104653,-0.225774,0.880898,0.624301,-0.00991733,-0.166566,-0.640318,0.765935
3.9,1e+06,4.23276,14.1421,106.282,93.718,100,44.1942,3.28709,0.369008,-0.148555,0.369008,-0.148555,0.00853577,0.350516,10.9533,11.2717,0.322632,-0.517474,-0.454354,0.526164,0.535801,0.20318,-0.11015,-0.0272282,10.061,54.7656,-0.624156,-0.234506,5.98306,7.59523,1.52548,-0.595738,-0.614265,0.332999,0.168328,0.248294,-0.0525103,0.530629,0.193518,0.86471,0.715838,-0.13577,1.40113,-1.67202,1.09763,0.226644,0.190391,0.128457,0.605243,-0.43949,-0.334251,0.815668,-0.360619,0.224696,-0.39568,0.806366,0.843671,-0.64287,-0.192866,-0.13644,-0.00268613,0.0414706,0.311265,-0.259752,0.250104,-0.137761,0.41631,-0.313153,0.401579,0.128694,0.274502,-0.0579419,12.6043,28.7144,0.712531,0.484184,0.106936,-0.0771205,-0.534616,0.152137,0.0077563,0.541211,0.406006,0.373378,36.7238,-7.90547,0.00886817,0.107361,6.78355,8.94872,0.186436,0.103857,0.204655,0.568979,0.741377,-0.517539,26.216,5.9941,1.20927,102.951,0.548161,0.647077,19.4276,4.37432,-0.0316441,-0.5475,-1.35201,0.554855,-0.54913,0.670167,7.50611,11.2749,-1.29207,0.590753,0.334194,-0.583283,0.245466,-0.217664,0.637263,-0.101542,0.425195,0.71663,-0.380236,1.06437,9.40415,5.01854,0.545891,0.263708,0.625663,0.175361,-0.377468,0.29519,3.30317,1.19683,-0.828531,0.736056,0.717919,-0.479002,44.6668,86.6964,-0.150712,-0.0149316,0.613855,-0.721733,-0.575724,-0.0611077,22.1807,11.8474,-0.566661,0.574966,-0.0106285,0.0688448,44.9163,13.9013,0.430793,0.0605517,0.288029,-0.797082,74.4649,3.35999,0.558429,-1.49989,0.378143,-0.020761,0.00941564,-0.731595,-0.274418,0.00215494,0.319078,0.779049,17.7353,12.8378,-0.0413902,0.854205,0.211866,0.0714035,-0.107738,0.141415,-0.485465,-0.368649,0.135873,-0.491986,-0.147308,0.483528,78.1924,-7.967,0.432884,0.185135,0.764215,0.0279572,0.084177,1.68407,1.04002,-0.262281,0.0577812,0.250482,2.36524,0.0931887,0.272618,0.39233,1.40155,-0.896043,0.20095,0.64737,7.73172,10.1036,0.209324,-0.255799,-0.474985,0.0235304
4,1e+06,4.23797,14.1421,105.476,94.5242,100,44.1942,2.86038,0.19681,0.277523,0.19681,0.277523,1.26397,0.0999245,3.55118,-0.599124,0.91261,-0.392784,0.0407024,0.297186,3.76109,9.54903,0.0590639,0.789488,-0.00473468,0.381248,0.310885,-0.285592,9.26264,5.29252,0.306566,0.0318467,-0.276751,-0.757284,0.582777,-0.472618,-0.201472,-0.744474,14.4616,31.7239,0.836433,0.150385,0.333366,-0.22747,0.303313,-0.235874,11.1123,-1.63988,3.99064,-0.369464,-0.527415,1.11858,-0.00250914,0.611494,-1.19379,1.00109,0.710317,-0.912802,0.762404,0.631018,0.135936,0.338644,0.508493,0.387157,0.870666,0.485002,0.350689,-0.0365703,0.426326,-0.602779,0.399426,0.295652,0.0467026,12.6093,1.0995,0.204559,-0.463006,-0.215074,-0.643162,-0.278222,0.463667,-0.485783,0.129414,0.49978,-0.0875913,0.661092,0.371839,-0.240505,0.738044,-0.657172,0.357184,-0.173683,-0.0316524,0.307489,18.5214,28.0072,66.1064,31.0884,18.6747,44.8072,8.59399,-0.963149,2.32378,-0.0278296,0.344199,0.841236,-1.50061,0.805177,-0.503693,0.21062,0.889539,-0.396746,-0.295645,-0.0765187,0.335471,-0.307056,0.264862,-0.0749436,0.106265,0.230414,0.424983,0.956044,-0.878456,0.540972,71.3844,9.34518,0.450376,-0.13934,0.48816,0.510178,3.75689,2.8732,4.89671,5.24736,-0.599077,-0.0508806,-0.325044,-0.143408,12.4601,7.36403,0.761635,-0.0772054,0.0566354,0.425315,-0.724795,0.184695,4.18235,-0.0726032,-0.1194,0.0946428,0.0393059,-0.314567,0.748372,0.564198,0.636953,0.245461,-0.0176019,0.240773,1.11529,0.372211,-0.619046,0.0949342,0.199253,-0.769365,-0.484181,-0.550618,0.056324,-0.13509,0.105114,0.472673,0.599377,0.476066,-0.0281187,0.00821845,0.337307,0.32385,-0.679831,-0.211404,-0.0159854,0.082668,0.218287,0.432692,0.425896,0.0281623,13.4598,0.468619,0.245488,0.407975,-0.181417,0.00365957,3.79784,0.569733,17.5081,3.82838,0.453106,0.459704,0.00885569,0.0947742,0.0911664,-0.0527303,14.6013,7.27677,0.0135448,0.37511,3.03437,11.0469,-0.119227,0.457722,-1.49135,0.140335
4.1,1e+06,4.22248,14.1421,106.525,93.4751,100,44.1942,2.98844,-0.0128977,0.0944484,-0.0128977,0.0944484,0.369424,-0.383684,4.86522,8.5977,0.476908,-0.257491,-0.730547,-0.509744,11.1117,60.5661,0.122889,0.274959,0.48116,-0.573779,-0.00490679,-0.424278,0.806608,1.34263,0.622329,0.207453,-1.08639,0.487704,0.255034,-0.232285,0.0838449,0.398175,1.28981,0.145528,0.6743,0.111389,-0.522006,-0.0834615,-0.0538175,-0.396029,28.7437,18.2737,2.64883,-0.0236779,-0.460541,-0.372997,-0.470708,0.03458,-0.887486,0.946451,0.00811749,0.414954,1.02012,-0.926417,0.757984,-0.560643,1.9726,4.24867,0.551697,-0.284957,-0.590454,0.201962,0.686271,0.202676,-0.20088,0.22686,6.03533,19.3397,0.334586,0.385913,0.114051,0.189733,-1.20549,0.912999,-0.7471,0.564387,-0.214644,-0.373189,0.663771,0.162799,0.278494,0.0963586,12.448,68.6242,0.200882,0.0331721,0.263982,0.202847,-0.036527,0.95455,0.343828,-0.160652,21.3217,79.4712,112.75,9.24664,90.1382,0.412589,0.214702,0.477624,-0.943205,0.631066,-1.24511,1.7864,4.82365,-0.967717,-0.394103,-0.193245,0.396047,0.209046,0.529856,-0.0447541,0.524608,-0.231197,0.105863,0.0161257,-0.512466,0.923886,0.187278,-0.0351338,0.11141,-0.159419,0.835626,0.652642,21.5223,0.770007,0.658075,-1.10374,-0.636762,0.401676,1.04001,0.00483732,1.59604,0.43468,0.119391,-0.195098,1.54661,-0.175456,0.792469,-0.247225,6.53047,-2.04405,-0.311082,0.0990008,0.732805,-0.325135,19.9657,16.985,3.12813,0.460734,0.093468,0.338966,35.1453,11.4844,0.398295,0.57536,0.586707,-0.422903,-1.39124,0.649075,-0.175052,-0.276633,-0.626528,0.190474,29.9631,45.2976,-0.549078,0.299354,0.603526,-0.0744651,0.453411,0.594622,-0.281939,0.247929,0.459147,-0.454127,-0.272406,0.113554,15.0011,0.508759,0.070074,0.117507,0.950329,-0.0403977,27.5071,6.27608,-0.0500733,0.00331332,0.0572107,0.478198,50.7858,6.95091,6.48728,1.6086,0.212179,0.674944,0.273728,0.0992379,1.19594,0.196264,0.10491,0.361583,0.0252319,0.436125
4.2,1e+06,4.24923,14.1421,105.523,94.4767,100,44.1942,3.21613,0.28096,-0.055892,0.28096,-0.055892,0.814203,0.92202,2.90933,2.66778,0.190271,0.34858,-0.220907,0.191376,12.961,3.36874,0.0474662,1.08932,-0.059724,0.0907834,0.379399,0.161199,2.61754,0.390536,2.16641,-0.324486,-0.548485,0.692266,0.527886,-0.917506,0.595365,-0.151003,2.78514,4.201,0.150673,0.0860363,4.7417,-0.868968,0.745453,-0.133837,-0.593796,-0.677663,0.0634089,5.11927,-0.210321,0.969936,-0.0619661,0.180453,-0.408133,0.27243,-0.0220053,0.0269816,-0.127775,0.596999,0.858704,-1.17938,41.6736,53.4129,-0.373115,0.241428,0.66539,0.0206723,0.183864,0.203561,0.0874667,0.28851,-0.179997,-0.420839,-2.53018,2.96855,0.273665,0.0564957,-0.0138363,-0.14207,0.444421,-0.620562,0.191917,0.0778797,0.124167,0.259333,0.572845,-0.067478,2.9133,2.40228,1.3798,0.397191,0.137836,0.332422,0.536362,0.912956,-0.22842,-0.317546,0.16462,0.26162,0.400009,0.0926351,0.530525,0.333823,0.670453,0.631517,-0.324518,0.375999,-0.876395,0.370612,1.11779,4.9465,-0.12197,-0.917647,0.294919,-0.102239,0.183758,0.392238,-0.8882,0.118961,0.928494,0.69002,-0.987276,0.987679,0.834396,0.290859,-0.0947788,-0.023224,32.8492,19.7918,45.6122,14.1144,-0.071709,0.237254,-0.535036,0.0362257,0.464918,0.0351992,1.64157,1.03711,0.446507,0.733982,7.68275,14.7755,-0.325896,0.160523,1.40735,0.774373,-0.434677,1.07653,0.548857,-0.536552,83.5116,34.6781,0.769097,0.556927,-0.484771,-0.445694,87.7883,22.0666,0.393704,-0.162443,3.68683,2.94646,-0.0615029,-0.0533314,-1.08238,-0.221159,0.0913897,0.355469,-0.172287,0.0937296,-0.607733,0.221087,0.192903,0.273415,0.1541,-0.00109095,-0.534183,0.378966,0.780847,0.287843,0.910408,0.402447,47.3098,3.35524,0.588387,-0.0775679,0.115876,-0.0917916,10.8174,12.1753,-0.199774,0.399857,0.00667425,0.459046,-1.39671,0.204497,44.3681,41.2018,29.5384,20.4925,-0.309992,-0.0188794,61.1728,68.4027,0.106557,0.182684,-0.416292,0.552691
